image_id,class_id,species,breed_id,official_split,species_name,breed_name
shiba_inu_195,32,2,22,trainval,dog,shiba_inu
Bengal_115,6,1,2,trainval,cat,Bengal
Bengal_14,6,1,2,trainval,cat,Bengal
boxer_158,9,2,5,trainval,dog,boxer
miniature_pinscher_157,22,2,15,trainval,dog,miniature_pinscher
Bombay_134,8,1,4,trainval,cat,Bombay
newfoundland_165,23,2,16,trainval,dog,newfoundland
english_cocker_spaniel_111,13,2,7,trainval,dog,english_cocker_spaniel
staffordshire_bull_terrier_180,35,2,23,trainval,dog,staffordshire_bull_terrier
Persian_164,24,1,8,trainval,cat,Persian
scottish_terrier_164,31,2,21,trainval,dog,scottish_terrier
saint_bernard_155,29,2,19,trainval,dog,saint_bernard
german_shorthaired_166,15,2,9,trainval,dog,german_shorthaired
basset_hound_110,4,2,3,trainval,dog,basset_hound
keeshond_114,19,2,13,trainval,dog,keeshond
havanese_147,17,2,11,trainval,dog,havanese
Siamese_165,33,1,11,trainval,cat,Siamese
keeshond_166,19,2,13,trainval,dog,keeshond
yorkshire_terrier_113,37,2,25,trainval,dog,yorkshire_terrier
Sphynx_194,34,1,12,trainval,cat,Sphynx
basset_hound_143,4,2,3,trainval,dog,basset_hound
wheaten_terrier_107,36,2,24,trainval,dog,wheaten_terrier
wheaten_terrier_183,36,2,24,trainval,dog,wheaten_terrier
german_shorthaired_134,15,2,9,trainval,dog,german_shorthaired
great_pyrenees_179,16,2,10,trainval,dog,great_pyrenees
Egyptian_Mau_185,12,1,6,trainval,cat,Egyptian_Mau
Abyssinian_133,1,1,1,trainval,cat,Abyssinian
Ragdoll_197,27,1,9,trainval,cat,Ragdoll
Russian_Blue_135,28,1,10,trainval,cat,Russian_Blue
British_Shorthair_164,10,1,5,trainval,cat,British_Shorthair
Sphynx_124,34,1,12,trainval,cat,Sphynx
Russian_Blue_156,28,1,10,trainval,cat,Russian_Blue
Abyssinian_166,1,1,1,trainval,cat,Abyssinian
havanese_183,17,2,11,trainval,dog,havanese
pomeranian_153,25,2,17,trainval,dog,pomeranian
keeshond_123,19,2,13,trainval,dog,keeshond
yorkshire_terrier_103,37,2,25,trainval,dog,yorkshire_terrier
english_cocker_spaniel_119,13,2,7,trainval,dog,english_cocker_spaniel
japanese_chin_175,18,2,12,trainval,dog,japanese_chin
japanese_chin_102,18,2,12,trainval,dog,japanese_chin
shiba_inu_171,32,2,22,trainval,dog,shiba_inu
american_bulldog_103,2,2,1,trainval,dog,american_bulldog
shiba_inu_118,32,2,22,trainval,dog,shiba_inu
pomeranian_158,25,2,17,trainval,dog,pomeranian
japanese_chin_176,18,2,12,trainval,dog,japanese_chin
Ragdoll_189,27,1,9,trainval,cat,Ragdoll
Sphynx_12,34,1,12,trainval,cat,Sphynx
Sphynx_165,34,1,12,trainval,cat,Sphynx
saint_bernard_111,29,2,19,trainval,dog,saint_bernard
shiba_inu_174,32,2,22,trainval,dog,shiba_inu
chihuahua_161,11,2,6,trainval,dog,chihuahua
Siamese_186,33,1,11,trainval,cat,Siamese
scottish_terrier_133,31,2,21,trainval,dog,scottish_terrier
saint_bernard_138,29,2,19,trainval,dog,saint_bernard
wheaten_terrier_179,36,2,24,trainval,dog,wheaten_terrier
beagle_103,5,2,4,trainval,dog,beagle
havanese_111,17,2,11,trainval,dog,havanese
havanese_13,17,2,11,trainval,dog,havanese
miniature_pinscher_102,22,2,15,trainval,dog,miniature_pinscher
boxer_12,9,2,5,trainval,dog,boxer
wheaten_terrier_148,36,2,24,trainval,dog,wheaten_terrier
miniature_pinscher_149,22,2,15,trainval,dog,miniature_pinscher
beagle_123,5,2,4,trainval,dog,beagle
British_Shorthair_108,10,1,5,trainval,cat,British_Shorthair
german_shorthaired_107,15,2,9,trainval,dog,german_shorthaired
american_pit_bull_terrier_109,3,2,2,trainval,dog,american_pit_bull_terrier
Russian_Blue_140,28,1,10,trainval,cat,Russian_Blue
Bombay_186,8,1,4,trainval,cat,Bombay
pomeranian_150,25,2,17,trainval,dog,pomeranian
Siamese_131,33,1,11,trainval,cat,Siamese
Abyssinian_181,1,1,1,trainval,cat,Abyssinian
British_Shorthair_118,10,1,5,trainval,cat,British_Shorthair
english_cocker_spaniel_148,13,2,7,trainval,dog,english_cocker_spaniel
staffordshire_bull_terrier_116,35,2,23,trainval,dog,staffordshire_bull_terrier
basset_hound_161,4,2,3,trainval,dog,basset_hound
japanese_chin_118,18,2,12,trainval,dog,japanese_chin
basset_hound_132,4,2,3,trainval,dog,basset_hound
pomeranian_175,25,2,17,trainval,dog,pomeranian
Abyssinian_167,1,1,1,trainval,cat,Abyssinian
samoyed_142,30,2,20,trainval,dog,samoyed
Bombay_177,8,1,4,trainval,cat,Bombay
miniature_pinscher_135,22,2,15,trainval,dog,miniature_pinscher
great_pyrenees_119,16,2,10,trainval,dog,great_pyrenees
samoyed_169,30,2,20,trainval,dog,samoyed
Bombay_143,8,1,4,trainval,cat,Bombay
British_Shorthair_170,10,1,5,trainval,cat,British_Shorthair
Russian_Blue_1,28,1,10,trainval,cat,Russian_Blue
Persian_101,24,1,8,trainval,cat,Persian
english_setter_185,14,2,8,trainval,dog,english_setter
yorkshire_terrier_143,37,2,25,trainval,dog,yorkshire_terrier
beagle_133,5,2,4,trainval,dog,beagle
Russian_Blue_107,28,1,10,trainval,cat,Russian_Blue
wheaten_terrier_182,36,2,24,trainval,dog,wheaten_terrier
american_bulldog_151,2,2,1,trainval,dog,american_bulldog
japanese_chin_146,18,2,12,trainval,dog,japanese_chin
boxer_130,9,2,5,trainval,dog,boxer
Birman_116,7,1,3,trainval,cat,Birman
Bengal_16,6,1,2,trainval,cat,Bengal
Abyssinian_138,1,1,1,trainval,cat,Abyssinian
great_pyrenees_171,16,2,10,trainval,dog,great_pyrenees
Maine_Coon_101,21,1,7,trainval,cat,Maine_Coon
english_setter_170,14,2,8,trainval,dog,english_setter
japanese_chin_158,18,2,12,trainval,dog,japanese_chin
saint_bernard_187,29,2,19,trainval,dog,saint_bernard
Bombay_170,8,1,4,trainval,cat,Bombay
beagle_149,5,2,4,trainval,dog,beagle
Ragdoll_129,27,1,9,trainval,cat,Ragdoll
Egyptian_Mau_138,12,1,6,trainval,cat,Egyptian_Mau
pomeranian_160,25,2,17,trainval,dog,pomeranian
wheaten_terrier_114,36,2,24,trainval,dog,wheaten_terrier
keeshond_168,19,2,13,trainval,dog,keeshond
Bombay_152,8,1,4,trainval,cat,Bombay
american_pit_bull_terrier_106,3,2,2,trainval,dog,american_pit_bull_terrier
Persian_121,24,1,8,trainval,cat,Persian
Sphynx_125,34,1,12,trainval,cat,Sphynx
Abyssinian_185,1,1,1,trainval,cat,Abyssinian
Ragdoll_115,27,1,9,trainval,cat,Ragdoll
leonberger_140,20,2,14,trainval,dog,leonberger
shiba_inu_168,32,2,22,trainval,dog,shiba_inu
american_pit_bull_terrier_174,3,2,2,trainval,dog,american_pit_bull_terrier
miniature_pinscher_127,22,2,15,trainval,dog,miniature_pinscher
pug_163,26,2,18,trainval,dog,pug
British_Shorthair_203,10,1,5,trainval,cat,British_Shorthair
saint_bernard_106,29,2,19,trainval,dog,saint_bernard
Maine_Coon_126,21,1,7,trainval,cat,Maine_Coon
Persian_189,24,1,8,trainval,cat,Persian
beagle_116,5,2,4,trainval,dog,beagle
japanese_chin_116,18,2,12,trainval,dog,japanese_chin
Siamese_204,33,1,11,trainval,cat,Siamese
wheaten_terrier_100,36,2,24,trainval,dog,wheaten_terrier
scottish_terrier_173,31,2,21,trainval,dog,scottish_terrier
japanese_chin_12,18,2,12,trainval,dog,japanese_chin
havanese_108,17,2,11,trainval,dog,havanese
Birman_106,7,1,3,trainval,cat,Birman
Sphynx_170,34,1,12,trainval,cat,Sphynx
wheaten_terrier_160,36,2,24,trainval,dog,wheaten_terrier
american_pit_bull_terrier_130,3,2,2,trainval,dog,american_pit_bull_terrier
Maine_Coon_182,21,1,7,trainval,cat,Maine_Coon
keeshond_11,19,2,13,trainval,dog,keeshond
yorkshire_terrier_127,37,2,25,trainval,dog,yorkshire_terrier
havanese_175,17,2,11,trainval,dog,havanese
Birman_114,7,1,3,trainval,cat,Birman
beagle_180,5,2,4,trainval,dog,beagle
saint_bernard_110,29,2,19,trainval,dog,saint_bernard
wheaten_terrier_131,36,2,24,trainval,dog,wheaten_terrier
Sphynx_197,34,1,12,trainval,cat,Sphynx
boxer_145,9,2,5,trainval,dog,boxer
miniature_pinscher_132,22,2,15,trainval,dog,miniature_pinscher
american_bulldog_127,2,2,1,trainval,dog,american_bulldog
Ragdoll_183,27,1,9,trainval,cat,Ragdoll
keeshond_180,19,2,13,trainval,dog,keeshond
american_pit_bull_terrier_154,3,2,2,trainval,dog,american_pit_bull_terrier
Siamese_136,33,1,11,trainval,cat,Siamese
english_setter_14,14,2,8,trainval,dog,english_setter
shiba_inu_158,32,2,22,trainval,dog,shiba_inu
Russian_Blue_150,28,1,10,trainval,cat,Russian_Blue
shiba_inu_116,32,2,22,trainval,dog,shiba_inu
japanese_chin_166,18,2,12,trainval,dog,japanese_chin
Ragdoll_184,27,1,9,trainval,cat,Ragdoll
boxer_183,9,2,5,trainval,dog,boxer
Abyssinian_111,1,1,1,trainval,cat,Abyssinian
Abyssinian_158,1,1,1,trainval,cat,Abyssinian
great_pyrenees_103,16,2,10,trainval,dog,great_pyrenees
chihuahua_143,11,2,6,trainval,dog,chihuahua
pug_147,26,2,18,trainval,dog,pug
Persian_137,24,1,8,trainval,cat,Persian
Birman_184,7,1,3,trainval,cat,Birman
Sphynx_167,34,1,12,trainval,cat,Sphynx
american_bulldog_172,2,2,1,trainval,dog,american_bulldog
Sphynx_128,34,1,12,trainval,cat,Sphynx
staffordshire_bull_terrier_117,35,2,23,trainval,dog,staffordshire_bull_terrier
english_cocker_spaniel_156,13,2,7,trainval,dog,english_cocker_spaniel
american_bulldog_186,2,2,1,trainval,dog,american_bulldog
Bengal_174,6,1,2,trainval,cat,Bengal
Bengal_186,6,1,2,trainval,cat,Bengal
german_shorthaired_139,15,2,9,trainval,dog,german_shorthaired
Birman_17,7,1,3,trainval,cat,Birman
Bengal_113,6,1,2,trainval,cat,Bengal
beagle_12,5,2,4,trainval,dog,beagle
wheaten_terrier_149,36,2,24,trainval,dog,wheaten_terrier
British_Shorthair_129,10,1,5,trainval,cat,British_Shorthair
basset_hound_184,4,2,3,trainval,dog,basset_hound
Sphynx_114,34,1,12,trainval,cat,Sphynx
keeshond_100,19,2,13,trainval,dog,keeshond
samoyed_164,30,2,20,trainval,dog,samoyed
Bengal_116,6,1,2,trainval,cat,Bengal
japanese_chin_149,18,2,12,trainval,dog,japanese_chin
chihuahua_109,11,2,6,trainval,dog,chihuahua
Bombay_181,8,1,4,trainval,cat,Bombay
japanese_chin_117,18,2,12,trainval,dog,japanese_chin
staffordshire_bull_terrier_181,35,2,23,trainval,dog,staffordshire_bull_terrier
Birman_146,7,1,3,trainval,cat,Birman
Egyptian_Mau_189,12,1,6,trainval,cat,Egyptian_Mau
beagle_173,5,2,4,trainval,dog,beagle
Russian_Blue_111,28,1,10,trainval,cat,Russian_Blue
japanese_chin_164,18,2,12,trainval,dog,japanese_chin
Ragdoll_165,27,1,9,trainval,cat,Ragdoll
saint_bernard_130,29,2,19,trainval,dog,saint_bernard
german_shorthaired_159,15,2,9,trainval,dog,german_shorthaired
Egyptian_Mau_168,12,1,6,trainval,cat,Egyptian_Mau
chihuahua_124,11,2,6,trainval,dog,chihuahua
newfoundland_135,23,2,16,trainval,dog,newfoundland
boxer_155,9,2,5,trainval,dog,boxer
boxer_109,9,2,5,trainval,dog,boxer
Bombay_154,8,1,4,trainval,cat,Bombay
great_pyrenees_132,16,2,10,trainval,dog,great_pyrenees
miniature_pinscher_101,22,2,15,trainval,dog,miniature_pinscher
Abyssinian_172,1,1,1,trainval,cat,Abyssinian
yorkshire_terrier_133,37,2,25,trainval,dog,yorkshire_terrier
newfoundland_157,23,2,16,trainval,dog,newfoundland
Abyssinian_107,1,1,1,trainval,cat,Abyssinian
chihuahua_102,11,2,6,trainval,dog,chihuahua
beagle_137,5,2,4,trainval,dog,beagle
newfoundland_168,23,2,16,trainval,dog,newfoundland
english_setter_10,14,2,8,trainval,dog,english_setter
keeshond_165,19,2,13,trainval,dog,keeshond
japanese_chin_155,18,2,12,trainval,dog,japanese_chin
Abyssinian_150,1,1,1,trainval,cat,Abyssinian
american_pit_bull_terrier_146,3,2,2,trainval,dog,american_pit_bull_terrier
Ragdoll_191,27,1,9,trainval,cat,Ragdoll
pug_129,26,2,18,trainval,dog,pug
american_pit_bull_terrier_113,3,2,2,trainval,dog,american_pit_bull_terrier
newfoundland_183,23,2,16,trainval,dog,newfoundland
english_setter_184,14,2,8,trainval,dog,english_setter
Birman_172,7,1,3,trainval,cat,Birman
Siamese_117,33,1,11,trainval,cat,Siamese
Russian_Blue_132,28,1,10,trainval,cat,Russian_Blue
great_pyrenees_104,16,2,10,trainval,dog,great_pyrenees
havanese_149,17,2,11,trainval,dog,havanese
basset_hound_147,4,2,3,trainval,dog,basset_hound
Birman_122,7,1,3,trainval,cat,Birman
english_setter_156,14,2,8,trainval,dog,english_setter
pug_130,26,2,18,trainval,dog,pug
samoyed_144,30,2,20,trainval,dog,samoyed
Siamese_122,33,1,11,trainval,cat,Siamese
British_Shorthair_116,10,1,5,trainval,cat,British_Shorthair
Russian_Blue_176,28,1,10,trainval,cat,Russian_Blue
leonberger_150,20,2,14,trainval,dog,leonberger
Bengal_126,6,1,2,trainval,cat,Bengal
american_bulldog_13,2,2,1,trainval,dog,american_bulldog
wheaten_terrier_128,36,2,24,trainval,dog,wheaten_terrier
beagle_17,5,2,4,trainval,dog,beagle
yorkshire_terrier_140,37,2,25,trainval,dog,yorkshire_terrier
newfoundland_103,23,2,16,trainval,dog,newfoundland
american_bulldog_115,2,2,1,trainval,dog,american_bulldog
english_setter_139,14,2,8,trainval,dog,english_setter
chihuahua_167,11,2,6,trainval,dog,chihuahua
staffordshire_bull_terrier_194,35,2,23,trainval,dog,staffordshire_bull_terrier
english_setter_127,14,2,8,trainval,dog,english_setter
scottish_terrier_17,31,2,21,trainval,dog,scottish_terrier
Maine_Coon_121,21,1,7,trainval,cat,Maine_Coon
german_shorthaired_127,15,2,9,trainval,dog,german_shorthaired
miniature_pinscher_113,22,2,15,trainval,dog,miniature_pinscher
leonberger_120,20,2,14,trainval,dog,leonberger
american_bulldog_166,2,2,1,trainval,dog,american_bulldog
english_setter_147,14,2,8,trainval,dog,english_setter
samoyed_187,30,2,20,trainval,dog,samoyed
keeshond_107,19,2,13,trainval,dog,keeshond
scottish_terrier_126,31,2,21,trainval,dog,scottish_terrier
wheaten_terrier_129,36,2,24,trainval,dog,wheaten_terrier
Egyptian_Mau_142,12,1,6,trainval,cat,Egyptian_Mau
Birman_101,7,1,3,trainval,cat,Birman
Siamese_180,33,1,11,trainval,cat,Siamese
Ragdoll_137,27,1,9,trainval,cat,Ragdoll
Bengal_138,6,1,2,trainval,cat,Bengal
pomeranian_115,25,2,17,trainval,dog,pomeranian
miniature_pinscher_173,22,2,15,trainval,dog,miniature_pinscher
basset_hound_140,4,2,3,trainval,dog,basset_hound
Persian_174,24,1,8,trainval,cat,Persian
basset_hound_163,4,2,3,trainval,dog,basset_hound
american_pit_bull_terrier_104,3,2,2,trainval,dog,american_pit_bull_terrier
english_cocker_spaniel_110,13,2,7,trainval,dog,english_cocker_spaniel
scottish_terrier_151,31,2,21,trainval,dog,scottish_terrier
newfoundland_15,23,2,16,trainval,dog,newfoundland
Bengal_133,6,1,2,trainval,cat,Bengal
american_pit_bull_terrier_179,3,2,2,trainval,dog,american_pit_bull_terrier
japanese_chin_104,18,2,12,trainval,dog,japanese_chin
english_setter_117,14,2,8,trainval,dog,english_setter
scottish_terrier_16,31,2,21,trainval,dog,scottish_terrier
chihuahua_171,11,2,6,trainval,dog,chihuahua
basset_hound_142,4,2,3,trainval,dog,basset_hound
miniature_pinscher_120,22,2,15,trainval,dog,miniature_pinscher
staffordshire_bull_terrier_126,35,2,23,trainval,dog,staffordshire_bull_terrier
Persian_152,24,1,8,trainval,cat,Persian
beagle_15,5,2,4,trainval,dog,beagle
keeshond_115,19,2,13,trainval,dog,keeshond
British_Shorthair_122,10,1,5,trainval,cat,British_Shorthair
Persian_155,24,1,8,trainval,cat,Persian
miniature_pinscher_130,22,2,15,trainval,dog,miniature_pinscher
beagle_13,5,2,4,trainval,dog,beagle
Maine_Coon_171,21,1,7,trainval,cat,Maine_Coon
beagle_135,5,2,4,trainval,dog,beagle
keeshond_190,19,2,13,trainval,dog,keeshond
american_pit_bull_terrier_133,3,2,2,trainval,dog,american_pit_bull_terrier
Persian_16,24,1,8,trainval,cat,Persian
leonberger_155,20,2,14,trainval,dog,leonberger
saint_bernard_132,29,2,19,trainval,dog,saint_bernard
Siamese_196,33,1,11,trainval,cat,Siamese
wheaten_terrier_170,36,2,24,trainval,dog,wheaten_terrier
havanese_184,17,2,11,trainval,dog,havanese
havanese_114,17,2,11,trainval,dog,havanese
scottish_terrier_161,31,2,21,trainval,dog,scottish_terrier
Siamese_168,33,1,11,trainval,cat,Siamese
British_Shorthair_151,10,1,5,trainval,cat,British_Shorthair
boxer_133,9,2,5,trainval,dog,boxer
american_pit_bull_terrier_140,3,2,2,trainval,dog,american_pit_bull_terrier
american_pit_bull_terrier_134,3,2,2,trainval,dog,american_pit_bull_terrier
staffordshire_bull_terrier_107,35,2,23,trainval,dog,staffordshire_bull_terrier
Birman_150,7,1,3,trainval,cat,Birman
basset_hound_183,4,2,3,trainval,dog,basset_hound
Siamese_155,33,1,11,trainval,cat,Siamese
wheaten_terrier_118,36,2,24,trainval,dog,wheaten_terrier
samoyed_179,30,2,20,trainval,dog,samoyed
basset_hound_176,4,2,3,trainval,dog,basset_hound
scottish_terrier_137,31,2,21,trainval,dog,scottish_terrier
Persian_115,24,1,8,trainval,cat,Persian
Egyptian_Mau_178,12,1,6,trainval,cat,Egyptian_Mau
Ragdoll_135,27,1,9,trainval,cat,Ragdoll
Persian_165,24,1,8,trainval,cat,Persian
Abyssinian_115,1,1,1,trainval,cat,Abyssinian
havanese_185,17,2,11,trainval,dog,havanese
Siamese_149,33,1,11,trainval,cat,Siamese
newfoundland_174,23,2,16,trainval,dog,newfoundland
Sphynx_127,34,1,12,trainval,cat,Sphynx
basset_hound_139,4,2,3,trainval,dog,basset_hound
Sphynx_178,34,1,12,trainval,cat,Sphynx
Bengal_108,6,1,2,trainval,cat,Bengal
staffordshire_bull_terrier_10,35,2,23,trainval,dog,staffordshire_bull_terrier
Bombay_166,8,1,4,trainval,cat,Bombay
american_bulldog_117,2,2,1,trainval,dog,american_bulldog
havanese_131,17,2,11,trainval,dog,havanese
scottish_terrier_15,31,2,21,trainval,dog,scottish_terrier
american_pit_bull_terrier_138,3,2,2,trainval,dog,american_pit_bull_terrier
shiba_inu_154,32,2,22,trainval,dog,shiba_inu
havanese_176,17,2,11,trainval,dog,havanese
Abyssinian_134,1,1,1,trainval,cat,Abyssinian
chihuahua_150,11,2,6,trainval,dog,chihuahua
pug_183,26,2,18,trainval,dog,pug
Bengal_160,6,1,2,trainval,cat,Bengal
beagle_125,5,2,4,trainval,dog,beagle
Birman_153,7,1,3,trainval,cat,Birman
staffordshire_bull_terrier_109,35,2,23,trainval,dog,staffordshire_bull_terrier
saint_bernard_11,29,2,19,trainval,dog,saint_bernard
pomeranian_102,25,2,17,trainval,dog,pomeranian
Ragdoll_133,27,1,9,trainval,cat,Ragdoll
boxer_173,9,2,5,trainval,dog,boxer
english_setter_157,14,2,8,trainval,dog,english_setter
samoyed_149,30,2,20,trainval,dog,samoyed
Russian_Blue_166,28,1,10,trainval,cat,Russian_Blue
shiba_inu_140,32,2,22,trainval,dog,shiba_inu
pug_128,26,2,18,trainval,dog,pug
Bombay_103,8,1,4,trainval,cat,Bombay
Egyptian_Mau_112,12,1,6,trainval,cat,Egyptian_Mau
Bombay_137,8,1,4,trainval,cat,Bombay
boxer_134,9,2,5,trainval,dog,boxer
leonberger_183,20,2,14,trainval,dog,leonberger
Siamese_113,33,1,11,trainval,cat,Siamese
Persian_10,24,1,8,trainval,cat,Persian
yorkshire_terrier_104,37,2,25,trainval,dog,yorkshire_terrier
saint_bernard_142,29,2,19,trainval,dog,saint_bernard
havanese_106,17,2,11,trainval,dog,havanese
german_shorthaired_157,15,2,9,trainval,dog,german_shorthaired
newfoundland_123,23,2,16,trainval,dog,newfoundland
newfoundland_138,23,2,16,trainval,dog,newfoundland
american_bulldog_146,2,2,1,trainval,dog,american_bulldog
english_cocker_spaniel_175,13,2,7,trainval,dog,english_cocker_spaniel
basset_hound_138,4,2,3,trainval,dog,basset_hound
great_pyrenees_187,16,2,10,trainval,dog,great_pyrenees
havanese_124,17,2,11,trainval,dog,havanese
newfoundland_108,23,2,16,trainval,dog,newfoundland
american_bulldog_147,2,2,1,trainval,dog,american_bulldog
miniature_pinscher_155,22,2,15,trainval,dog,miniature_pinscher
pug_166,26,2,18,trainval,dog,pug
saint_bernard_143,29,2,19,trainval,dog,saint_bernard
english_setter_114,14,2,8,trainval,dog,english_setter
boxer_136,9,2,5,trainval,dog,boxer
Persian_187,24,1,8,trainval,cat,Persian
chihuahua_168,11,2,6,trainval,dog,chihuahua
american_bulldog_158,2,2,1,trainval,dog,american_bulldog
boxer_167,9,2,5,trainval,dog,boxer
basset_hound_174,4,2,3,trainval,dog,basset_hound
Siamese_195,33,1,11,trainval,cat,Siamese
Sphynx_201,34,1,12,trainval,cat,Sphynx
Bombay_144,8,1,4,trainval,cat,Bombay
samoyed_155,30,2,20,trainval,dog,samoyed
wheaten_terrier_161,36,2,24,trainval,dog,wheaten_terrier
basset_hound_133,4,2,3,trainval,dog,basset_hound
shiba_inu_119,32,2,22,trainval,dog,shiba_inu
Bombay_108,8,1,4,trainval,cat,Bombay
pug_12,26,2,18,trainval,dog,pug
keeshond_133,19,2,13,trainval,dog,keeshond
scottish_terrier_143,31,2,21,trainval,dog,scottish_terrier
Bombay_172,8,1,4,trainval,cat,Bombay
yorkshire_terrier_13,37,2,25,trainval,dog,yorkshire_terrier
Siamese_100,33,1,11,trainval,cat,Siamese
Abyssinian_100,1,1,1,trainval,cat,Abyssinian
yorkshire_terrier_138,37,2,25,trainval,dog,yorkshire_terrier
leonberger_134,20,2,14,trainval,dog,leonberger
beagle_124,5,2,4,trainval,dog,beagle
shiba_inu_183,32,2,22,trainval,dog,shiba_inu
leonberger_168,20,2,14,trainval,dog,leonberger
Egyptian_Mau_162,12,1,6,trainval,cat,Egyptian_Mau
staffordshire_bull_terrier_168,35,2,23,trainval,dog,staffordshire_bull_terrier
saint_bernard_185,29,2,19,trainval,dog,saint_bernard
chihuahua_117,11,2,6,trainval,dog,chihuahua
miniature_pinscher_151,22,2,15,trainval,dog,miniature_pinscher
Ragdoll_163,27,1,9,trainval,cat,Ragdoll
yorkshire_terrier_162,37,2,25,trainval,dog,yorkshire_terrier
Ragdoll_198,27,1,9,trainval,cat,Ragdoll
leonberger_167,20,2,14,trainval,dog,leonberger
pug_124,26,2,18,trainval,dog,pug
samoyed_111,30,2,20,trainval,dog,samoyed
american_bulldog_101,2,2,1,trainval,dog,american_bulldog
american_bulldog_183,2,2,1,trainval,dog,american_bulldog
pug_149,26,2,18,trainval,dog,pug
newfoundland_188,23,2,16,trainval,dog,newfoundland
Sphynx_181,34,1,12,trainval,cat,Sphynx
american_pit_bull_terrier_141,3,2,2,trainval,dog,american_pit_bull_terrier
shiba_inu_192,32,2,22,trainval,dog,shiba_inu
english_cocker_spaniel_155,13,2,7,trainval,dog,english_cocker_spaniel
yorkshire_terrier_18,37,2,25,trainval,dog,yorkshire_terrier
Bengal_191,6,1,2,trainval,cat,Bengal
Persian_123,24,1,8,trainval,cat,Persian
samoyed_157,30,2,20,trainval,dog,samoyed
Abyssinian_140,1,1,1,trainval,cat,Abyssinian
staffordshire_bull_terrier_198,35,2,23,trainval,dog,staffordshire_bull_terrier
Birman_144,7,1,3,trainval,cat,Birman
great_pyrenees_182,16,2,10,trainval,dog,great_pyrenees
chihuahua_190,11,2,6,trainval,dog,chihuahua
samoyed_185,30,2,20,trainval,dog,samoyed
american_pit_bull_terrier_102,3,2,2,trainval,dog,american_pit_bull_terrier
miniature_pinscher_126,22,2,15,trainval,dog,miniature_pinscher
Bombay_180,8,1,4,trainval,cat,Bombay
great_pyrenees_178,16,2,10,trainval,dog,great_pyrenees
pug_185,26,2,18,trainval,dog,pug
British_Shorthair_153,10,1,5,trainval,cat,British_Shorthair
chihuahua_121,11,2,6,trainval,dog,chihuahua
staffordshire_bull_terrier_190,35,2,23,trainval,dog,staffordshire_bull_terrier
great_pyrenees_183,16,2,10,trainval,dog,great_pyrenees
havanese_135,17,2,11,trainval,dog,havanese
Ragdoll_18,27,1,9,trainval,cat,Ragdoll
Persian_103,24,1,8,trainval,cat,Persian
chihuahua_111,11,2,6,trainval,dog,chihuahua
chihuahua_178,11,2,6,trainval,dog,chihuahua
Russian_Blue_148,28,1,10,trainval,cat,Russian_Blue
Persian_173,24,1,8,trainval,cat,Persian
yorkshire_terrier_12,37,2,25,trainval,dog,yorkshire_terrier
leonberger_139,20,2,14,trainval,dog,leonberger
beagle_102,5,2,4,trainval,dog,beagle
english_setter_158,14,2,8,trainval,dog,english_setter
havanese_139,17,2,11,trainval,dog,havanese
staffordshire_bull_terrier_100,35,2,23,trainval,dog,staffordshire_bull_terrier
miniature_pinscher_139,22,2,15,trainval,dog,miniature_pinscher
Siamese_199,33,1,11,trainval,cat,Siamese
scottish_terrier_155,31,2,21,trainval,dog,scottish_terrier
great_pyrenees_120,16,2,10,trainval,dog,great_pyrenees
newfoundland_148,23,2,16,trainval,dog,newfoundland
Birman_12,7,1,3,trainval,cat,Birman
Russian_Blue_129,28,1,10,trainval,cat,Russian_Blue
leonberger_153,20,2,14,trainval,dog,leonberger
Maine_Coon_163,21,1,7,trainval,cat,Maine_Coon
chihuahua_162,11,2,6,trainval,dog,chihuahua
keeshond_121,19,2,13,trainval,dog,keeshond
pomeranian_173,25,2,17,trainval,dog,pomeranian
saint_bernard_160,29,2,19,trainval,dog,saint_bernard
saint_bernard_134,29,2,19,trainval,dog,saint_bernard
Bombay_122,8,1,4,trainval,cat,Bombay
Bengal_111,6,1,2,trainval,cat,Bengal
scottish_terrier_146,31,2,21,trainval,dog,scottish_terrier
english_setter_176,14,2,8,trainval,dog,english_setter
keeshond_135,19,2,13,trainval,dog,keeshond
Egyptian_Mau_132,12,1,6,trainval,cat,Egyptian_Mau
pomeranian_165,25,2,17,trainval,dog,pomeranian
Maine_Coon_193,21,1,7,trainval,cat,Maine_Coon
newfoundland_151,23,2,16,trainval,dog,newfoundland
Russian_Blue_113,28,1,10,trainval,cat,Russian_Blue
Siamese_14,33,1,11,trainval,cat,Siamese
yorkshire_terrier_108,37,2,25,trainval,dog,yorkshire_terrier
samoyed_117,30,2,20,trainval,dog,samoyed
shiba_inu_133,32,2,22,trainval,dog,shiba_inu
samoyed_147,30,2,20,trainval,dog,samoyed
keeshond_125,19,2,13,trainval,dog,keeshond
Russian_Blue_154,28,1,10,trainval,cat,Russian_Blue
english_setter_152,14,2,8,trainval,dog,english_setter
Siamese_130,33,1,11,trainval,cat,Siamese
pomeranian_174,25,2,17,trainval,dog,pomeranian
Persian_185,24,1,8,trainval,cat,Persian
samoyed_181,30,2,20,trainval,dog,samoyed
Maine_Coon_176,21,1,7,trainval,cat,Maine_Coon
keeshond_160,19,2,13,trainval,dog,keeshond
Russian_Blue_151,28,1,10,trainval,cat,Russian_Blue
samoyed_150,30,2,20,trainval,dog,samoyed
saint_bernard_113,29,2,19,trainval,dog,saint_bernard
